datetime,timestamp,open,high,low,close,volume,close_lag_1,close_lag_2,return_1,return_3,ma_5,ma_10,volatility_5,volatility_10,roll_max_5,roll_min_5,rsi_14,macd,macd_signal,bb_middle,bb_upper,bb_lower,ema_10,ema_30,roc_10,golden_cross,slope_ma_5,volume_ma,volume_spike,tr,atr_14,hl_spread,co_spread,body_size,upper_wick,lower_wick,hour,minute,dayofweek,date,Upward,Downward,trend_target,combined_target
2024-10-06 18:30:00,1728239400,145.7,145.99,145.55,145.94,22656.973999999995,145.7,145.11,0.0016472203157171794,0.00261060730970053,145.44199999999998,145.576,0.004041715837009614,0.005020034308896971,145.94,144.9,62.83422459893051,0.6360261507614382,0.6043231670335807,144.8065,146.58906202371352,143.02393797628648,145.374385499732,144.49905855048235,0.010664819944598225,0,0.08599999999998431,47932.3215,0,0.4399999999999977,0.8585714285714333,0.4399999999999977,0.2400000000000091,0.2400000000000091,0.05000000000001137,0.14999999999997726,18,30,6,2024-10-06,0,0,0,1
2024-10-06 19:00:00,1728241200,145.94,146.4,145.89,146.33,44498.159999999996,145.94,145.7,0.002672331094970559,0.008407415064433765,145.728,145.67800000000003,0.0030533003429756324,0.004722328081507812,146.33,145.11,62.93333333333356,0.673246895783592,0.618107912783583,144.937,146.7661913657667,143.10780863423332,145.54813359068982,144.61718380528995,0.007019475603881498,1,0.2860000000000298,46738.8241,0,0.5100000000000193,0.8564285714285761,0.5100000000000193,0.3900000000000148,0.3900000000000148,0.06999999999999318,0.05000000000001137,19,0,6,2024-10-06,0,0,0,1
2024-10-06 19:30:00,1728243000,146.32,146.52,145.25,145.42,47257.062,146.33,145.94,-0.006218820474270692,-0.001921757035003413,145.7,145.583,0.004314108949251575,0.0045593051609952836,146.33,145.11,55.38089480048361,0.6221435262620787,0.6189150354792822,145.01950000000002,146.77440260637394,143.2645973936261,145.52483657420075,144.66897839849705,-0.006490401038464322,1,-0.02800000000002001,43535.320999999996,0,1.2700000000000102,0.9171428571428635,1.2700000000000102,-0.9000000000000057,0.9000000000000057,0.20000000000001705,0.1699999999999875,19,30,6,2024-10-06,0,0,0,1
2024-10-06 20:00:00,1728244800,145.42,145.59,145.17,145.29,18124.020000000004,145.42,146.33,-0.0008939623160499899,-0.004453885158284265,145.73600000000002,145.576,0.004047685952592866,0.004005130070519498,146.33,145.29,54.03128760529477,0.5646449487023801,0.6080610181239018,145.1,146.74014120058533,143.45985879941466,145.48213901525514,144.70904430827144,-0.00048156301596047335,1,0.036000000000029786,37955.7935,0,0.4200000000000159,0.9078571428571495,0.4200000000000159,-0.12999999999999545,0.12999999999999545,0.17000000000001592,0.12000000000000455,20,0,6,2024-10-06,0,0,0,1
2024-10-06 20:30:00,1728246600,145.29,145.56,145.24,145.43,15034.795000000002,145.29,145.42,0.0009635900612567916,-0.006150481787740025,145.682,145.519,0.003520886724205803,0.00371854833776234,146.33,145.29,56.25759416767924,0.5243295964980348,0.5913147337987285,145.19400000000002,146.66709055710638,143.72090944289366,145.47265919429967,144.75555757870555,-0.0039041095890410826,1,-0.05400000000003047,35460.630099999995,0,0.3199999999999932,0.8950000000000061,0.3199999999999932,0.14000000000001478,0.14000000000001478,0.12999999999999545,0.04999999999998295,20,30,6,2024-10-06,0,0,0,1
2024-10-06 21:00:00,1728248400,145.43,145.96,144.88,145.3,25804.157000000003,145.43,145.29,-0.0008939008457676811,-0.0008251959840460676,145.554,145.498,0.003336206745392781,0.003578837074303204,146.33,145.29,49.93288590604033,0.4763978579162824,0.5683313586222393,145.27450000000002,146.56634445860365,143.98265554139638,145.44126661351788,144.79068289620844,-0.0014431997800836704,1,-0.1279999999999859,28606.516200000002,0,1.0800000000000125,0.8692857142857215,1.0800000000000125,-0.12999999999999545,0.12999999999999545,0.5300000000000011,0.4200000000000159,21,0,6,2024-10-06,0,0,0,1
2024-10-06 21:30:00,1728250200,145.31,145.68,144.31,144.41,28870.249000000003,145.3,145.43,-0.006125258086717267,-0.00605685181361415,145.17000000000002,145.449,0.0033180623402218855,0.003863038530822546,145.43,144.41,36.53846153846148,0.36241831506259814,0.5271487499103111,145.294,146.51599836332198,144.07200163667804,145.25376359287827,144.7661227093563,-0.0033816425120773985,0,-0.38399999999998613,27433.823699999997,0,1.3700000000000045,0.8635714285714349,1.3700000000000045,-0.9000000000000057,0.9000000000000057,0.37000000000000455,0.09999999999999432,21,30,6,2024-10-06,1,0,1,2
2024-10-06 22:00:00,1728252000,144.41,145.32,144.41,145.09,19535.738,144.41,145.3,0.004708815179004233,-0.0023378945197002343,145.10399999999998,145.402,0.00391197835256355,0.0038849221454005734,145.43,144.41,48.05755395683446,0.3232329944215451,0.4863655988125579,145.329,146.48001602712483,144.17798397287518,145.22398839417312,144.7870180184301,-0.0032289090409453047,0,-0.06600000000003092,25559.170000000002,0,0.9099999999999966,0.8214285714285775,0.9099999999999966,0.6800000000000068,0.6800000000000068,0.22999999999998977,0.0,22,0,6,2024-10-06,0,0,0,1
2024-10-06 22:30:00,1728253800,145.09,145.44,144.99,145.35,21193.893999999997,145.09,144.41,0.0017919911778894182,0.00034411562284919484,145.116,145.426,0.0040184224717243824,0.0038034251233679474,145.43,144.41,45.053272450532695,0.3095894184842507,0.4510103627468965,145.37,146.4578660908127,144.2821339091873,145.24689959523255,144.82333943659592,0.0016539177175933784,0,0.012000000000028876,26018.4588,0,0.44999999999998863,0.787857142857149,0.44999999999998863,0.2599999999999909,0.2599999999999909,0.09000000000000341,0.09999999999999432,22,30,6,2024-10-06,0,0,0,1
2024-10-06 23:00:00,1728255600,145.35,146.42,145.34,146.25,61078.587,145.35,145.09,0.006191950464396356,0.01274149989612905,145.28,145.48100000000002,0.00488887323611947,0.004093636786175355,146.25,144.41,55.300859598853926,0.36716679439112454,0.43424164907574214,145.4515,146.54698883583282,144.3560111641672,145.42928148700844,144.91538205358972,0.003774879890185323,0,0.16399999999998727,30405.3636,1,1.079999999999984,0.7664285714285768,1.079999999999984,0.9000000000000057,0.9000000000000057,0.1699999999999875,0.009999999999990905,23,0,6,2024-10-06,0,0,0,1
2024-10-06 23:30:00,1728257400,146.25,146.75,145.99,146.48,43698.418,146.25,145.35,0.001572649572649576,0.009580260527948026,145.516,145.535,0.0047556291313486454,0.004091147956312771,146.48,144.41,61.969696969696805,0.42644061546471335,0.43268144235353645,145.5555,146.62530519621785,144.48569480378214,145.62032121664325,145.01632514690652,0.003700150746882125,0,0.23599999999999,32509.508,0,0.7599999999999909,0.7600000000000031,0.7599999999999909,0.22999999999998977,0.22999999999998977,0.27000000000001023,0.2599999999999909,23,30,6,2024-10-06,0,0,0,1
2024-10-07 00:00:00,1728259200,146.47,147.96,145.88,147.46,84244.727,146.48,146.25,0.006690333151283534,0.014516683866529156,146.126,145.648,0.0024046623308307128,0.00451679722498227,147.46,145.09,63.72832369942192,0.5461971349330099,0.4553845808694312,145.663,147.02194850991157,144.30405149008845,145.95480826816265,145.17398158904157,0.007722271577940143,1,0.6100000000000136,36484.1647,1,2.0800000000000125,0.8557142857142891,2.0800000000000125,0.9900000000000091,0.9900000000000091,0.5,0.5900000000000034,0,0,0,2024-10-07,0,0,0,1
2024-10-07 00:30:00,1728261000,147.46,149.45,147.24,149.25,139325.27099999998,147.46,146.48,0.012138885121388832,0.02051282051282044,146.958,146.031,0.0043297506633065115,0.005055246649046949,149.25,145.35,75.0605326876511,0.7765910218676595,0.5196258690690769,145.80700000000002,147.89576795717136,143.71823204282867,146.55393403758762,145.43695051878083,0.026337505157475016,1,0.8319999999999936,45690.9856,1,2.2099999999999795,0.9714285714285731,2.2099999999999795,1.789999999999992,1.789999999999992,0.19999999999998863,0.21999999999999886,0,30,0,2024-10-07,0,0,0,1
2024-10-07 01:00:00,1728262800,149.24,149.78,148.66,149.55,105340.524,149.25,147.46,0.0020100502512563345,0.020958492626979908,147.798,146.45700000000002,0.004281664675660751,0.004912708425069931,149.55,146.25,74.1530740276034,0.9721806367381589,0.6101368226028934,146.0165,148.67837330157568,143.35462669842434,147.09867330348078,145.70230854982725,0.029320669006814182,1,0.8400000000000034,54412.636,1,1.1200000000000045,1.0014285714285722,1.1200000000000045,0.3100000000000023,0.3100000000000023,0.22999999999998977,0.5800000000000125,1,0,0,2024-10-07,0,0,0,1
2024-10-07 01:30:00,1728264600,149.55,150.45,149.32,150.44,85029.98099999999,149.55,149.25,0.005951186894015192,0.020208870202088614,148.63600000000002,146.958,0.004276391553119909,0.0049467812002685334,150.44,146.48,76.10208816705318,1.1853385328704746,0.7251771646564096,146.2385,149.55473930949657,142.9222606905034,147.70618724830246,146.00796606274164,0.03444956336381755,1,0.8380000000000223,61412.154599999994,0,1.1299999999999955,1.0507142857142864,1.1299999999999955,0.8899999999999864,0.8899999999999864,0.009999999999990905,0.2300000000000182,1,30,0,2024-10-07,0,-1,-1,0
2024-10-07 02:00:00,1728266400,150.44,151.0,150.04,150.24,60781.53099999999,150.44,149.55,-0.0013294336612602597,0.0066331658291458595,149.388,147.452,0.005091283855923287,0.004990546448049909,150.44,147.46,73.19098457888481,1.3228800351636494,0.8447177387578576,146.475,150.21948366196074,142.73051633803925,148.16688047588383,146.2810005103067,0.03399862353750849,1,0.7519999999999811,64909.89199999999,0,0.960000000000008,1.0828571428571425,0.960000000000008,-0.19999999999998863,0.19999999999998863,0.5600000000000023,0.20000000000001705,2,0,0,2024-10-07,0,0,0,1
2024-10-07 02:30:00,1728268200,150.24,150.35,149.21,149.49,70945.287,150.24,150.44,-0.004992012779552746,-0.0004012036108325123,149.794,147.95999999999998,0.006624323803198716,0.0047587030383283825,150.44,149.25,74.60701330108837,1.3557358556479073,0.9469213621358676,146.7045,150.60204835221418,142.8069516477858,148.40744766208675,146.48803273544823,0.03517761927844343,1,0.4060000000000059,69117.3958,0,1.1399999999999864,1.0735714285714266,1.1399999999999864,-0.75,0.75,0.10999999999998522,0.28000000000000114,2,30,0,2024-10-07,0,0,0,1
2024-10-07 03:00:00,1728270000,149.49,150.09,149.47,150.08,53977.769,149.49,150.24,0.003946752291123179,-0.0023929805902684897,149.95999999999998,148.459,0.004343946190682296,0.004742796789907669,150.44,149.49,77.434135166094,1.4130931411480958,1.0401557179383134,146.9305,151.06556940054452,142.79543059945547,148.71154808716187,146.71977255896772,0.03439244606795788,1,0.1659999999999684,72561.5989,0,0.6200000000000045,1.0878571428571402,0.6200000000000045,0.5900000000000034,0.5900000000000034,0.009999999999990905,0.020000000000010232,3,0,0,2024-10-07,0,0,0,1
2024-10-07 03:30:00,1728271800,150.08,150.11,149.02,149.94,63462.939,150.08,149.49,-0.00093283582089565,-0.0019968051118212093,150.038,148.91799999999998,0.004391852195511604,0.004920222795708609,150.44,149.49,75.83046964490252,1.4307594686351877,1.1182764680776884,147.172,151.42197139308666,142.92202860691333,148.93490298040516,146.9275291680666,0.03157894736842115,1,0.07800000000003138,76788.5034,0,1.0900000000000034,1.1428571428571408,1.0900000000000034,-0.14000000000001478,0.14000000000001478,0.030000000000001137,0.9199999999999875,3,30,0,2024-10-07,0,0,0,1
2024-10-07 04:00:00,1728273600,149.95,150.54,149.95,150.39,59372.854999999996,149.94,150.08,0.0030012004801920344,0.006020469596628386,150.028,149.332,0.0036098150415952673,0.004801236006910094,150.39,149.49,78.12154696132579,1.4641930930922058,1.187459793080592,147.4065,151.8285656044969,142.9844343955031,149.19946607487694,147.15091438303003,0.028307692307692145,1,-0.010000000000019327,76617.93019999999,0,0.5999999999999943,1.1085714285714252,0.5900000000000034,0.4399999999999977,0.4399999999999977,0.15000000000000568,0.0,4,0,0,2024-10-07,0,0,0,1
2024-10-07 04:30:00,1728275400,150.38,150.41,149.52,149.53,43966.69500000001,150.39,149.94,-0.005718465323492183,-0.003664712153518157,149.886,149.637,0.004434692622240599,0.005510509381966289,150.39,149.49,78.38137472283822,1.4050975784292632,1.2309873501503261,147.58599999999998,152.04868458264278,143.1233154173572,149.25956315217203,147.30440377767326,0.02082195521572916,1,-0.1419999999999959,76644.7579,0,0.8899999999999864,1.0742857142857096,0.8899999999999864,-0.8499999999999943,0.8499999999999943,0.030000000000001137,0.009999999999990905,4,30,0,2024-10-07,0,0,0,1
2024-10-07 05:00:00,1728277200,149.53,150.07,149.17,149.33,51829.177999999985,149.53,150.39,-0.0013375242426267864,-0.0040682939842602295,149.85399999999998,149.824,0.0038641743695682026,0.0053459843624635755,150.39,149.33,74.82435597189712,1.3268307498080958,1.2501560300818801,147.736,152.222538461706,143.24946153829399,149.2723698517771,147.43508740492015,0.012681405126814038,1,-0.03200000000001069,73403.203,0,0.9000000000000057,1.0735714285714246,0.9000000000000057,-0.19999999999998863,0.19999999999998863,0.539999999999992,0.160000000000025,5,0,0,2024-10-07,0,0,0,1
2024-10-07 05:30:00,1728279000,149.34,149.34,148.71,148.87,59012.44,149.33,149.53,-0.0030804259023639036,-0.010107054990358244,149.61200000000002,149.786,0.0031952127751794326,0.0038724354372664453,150.39,148.87,70.13729977116715,1.213694849893443,1.2428637940441927,147.9085,152.28402655477305,143.53297344522696,149.19921169690855,147.52766241105434,-0.0025460636515912682,0,-0.2419999999999618,65371.9199,0,0.6299999999999955,1.086428571428568,0.6299999999999955,-0.46999999999999886,0.46999999999999886,0.0,0.1599999999999966,5,30,0,2024-10-07,1,0,1,2
2024-10-07 06:00:00,1728280800,148.87,149.37,148.7,149.01,33248.542,148.87,149.33,0.0009404178142002895,-0.003477563030830022,149.426,149.732,0.0033983572530524755,0.0038175125407605135,150.39,148.87,67.29323308270679,1.122392422895956,1.2187695198145454,148.09449999999998,152.31486902850756,143.8741309714924,149.1648095701979,147.62329709421215,-0.003610832497492611,0,-0.18600000000003547,58162.721699999995,0,0.6700000000000159,1.0571428571428558,0.6700000000000159,0.13999999999998636,0.13999999999998636,0.36000000000001364,0.17000000000001592,6,0,0,2024-10-07,0,0,0,1
2024-10-07 06:30:00,1728282600,149.01,149.53,148.82,149.5,38837.198000000004,149.01,148.87,0.0032883699080599182,0.0011384182682647737,149.248,149.638,0.0034891470911765326,0.003398645194921172,149.53,148.87,68.3252427184467,1.077156704617039,1.1904469567750442,148.298,152.36719932638317,144.22880067361683,149.22575328470737,147.7443747010372,-0.006248338207923365,0,-0.17799999999999727,53543.443400000004,0,0.710000000000008,1.0535714285714286,0.710000000000008,0.4900000000000091,0.4900000000000091,0.030000000000001137,0.18999999999999773,6,30,0,2024-10-07,0,0,0,1
2024-10-07 07:00:00,1728284400,149.5,149.5,146.63,148.39,136041.741,149.5,149.01,-0.007424749163879696,-0.003224289648686929,149.02,149.45300000000003,0.004077631891608688,0.004028042199553415,149.5,148.39,55.55555555555544,0.9408933161692801,1.1405362286538914,148.4525,152.26923255132743,144.63576744867254,149.0737981420333,147.78602794613158,-0.012313631522896884,0,-0.22799999999998022,61069.46440000001,1,2.8700000000000045,1.1099999999999994,2.8700000000000045,-1.1100000000000136,1.1100000000000136,0.0,1.759999999999991,7,0,0,2024-10-07,0,0,0,1
2024-10-07 07:30:00,1728286200,148.39,148.58,147.87,148.02,86032.78500000002,148.39,149.5,-0.0024934294763796494,-0.006643849406079982,148.75799999999998,149.306,0.004097222819945248,0.00384201873196184,149.5,148.02,41.15107913669067,0.7938961506769431,1.071208213058502,148.63299999999998,151.95403408118034,145.31196591881962,148.8821984798454,147.80112291734892,-0.009833433674493297,0,-0.2620000000000289,62578.2142,0,0.710000000000008,1.0028571428571442,0.710000000000008,-0.3699999999999761,0.3699999999999761,0.19000000000002615,0.15000000000000568,7,30,0,2024-10-07,0,0,0,1
2024-10-07 08:00:00,1728288000,148.02,149.15,147.97,148.76,47500.019,148.02,148.39,0.004999324415619455,-0.00494983277591976,148.736,149.174,0.00494822845255698,0.004003066369569498,149.5,148.02,44.654939106901026,0.7287115207251134,1.0027088745918242,148.8165,151.68846448444947,145.9445355155505,148.85998057441896,147.86298595493932,-0.008795309168443621,0,-0.02199999999999136,61930.43920000001,0,1.1800000000000068,1.0071428571428587,1.1800000000000068,0.7399999999999807,0.7399999999999807,0.3900000000000148,0.05000000000001137,8,0,0,2024-10-07,0,0,0,1
2024-10-07 08:30:00,1728289800,148.76,149.21,148.34,148.42,31280.796,148.76,148.02,-0.002285560634579187,0.0002021699575442959,148.618,149.022,0.004982655360535487,0.004027985669928443,149.5,148.02,35.23391812865478,0.6422140297859187,0.9306099056306432,148.97,151.3474466621813,146.59255333781869,148.77998410634277,147.89892234494323,-0.010137388288648852,0,-0.117999999999995,58712.22490000001,0,0.8700000000000045,0.9885714285714309,0.8700000000000045,-0.3400000000000034,0.3400000000000034,0.45000000000001705,0.07999999999998408,8,30,0,2024-10-07,0,0,0,1
2024-10-07 09:00:00,1728291600,148.43,148.61,146.98,146.98,84517.942,148.42,148.76,-0.009702196469478452,-0.007026077557087063,148.11399999999998,148.68099999999998,0.005668488284710253,0.004586470337559354,148.76,146.98,29.826732673267102,0.4522548670296942,0.8349388979104535,149.00650000000002,151.22523624531033,146.7877637546897,148.4527142688259,147.83963703236626,-0.022674379945475054,0,-0.5040000000000191,61226.733600000014,0,1.6300000000000239,1.0364285714285748,1.6300000000000239,-1.450000000000017,1.450000000000017,0.18000000000000682,0.0,9,0,0,2024-10-07,0,0,0,1
2024-10-07 09:30:00,1728293400,146.97,147.45,146.73,147.38,53424.06,146.98,148.42,0.0027214587018642433,-0.009276687281527307,147.91199999999998,148.466,0.005675221700131095,0.004659682158546943,148.76,146.98,36.351875808538004,0.3301813934511415,0.7339873970185912,149.05149999999998,151.08309543215117,147.01990456784878,148.25767531085756,147.80998303027812,-0.01437838560823923,0,-0.20199999999999818,62172.4701,0,0.7199999999999989,1.0064285714285757,0.7199999999999989,0.4099999999999966,0.4099999999999966,0.06999999999999318,0.2400000000000091,9,30,0,2024-10-07,0,0,0,1
2024-10-07 10:00:00,1728295200,147.38,147.38,146.09,146.41,61302.501000000004,147.38,146.98,-0.006581625729407015,-0.013542649238647009,147.59,148.17399999999998,0.006154984969675712,0.004934193991204715,148.76,146.41,27.37361282367425,0.15339811479614696,0.6178695405741024,148.999,151.24655211869575,146.75144788130424,147.92173434524707,147.71966154445371,-0.019554007901962156,0,-0.3219999999999743,63119.80240000001,0,1.289999999999992,1.0542857142857176,1.289999999999992,-0.9699999999999989,0.9699999999999989,0.0,0.3199999999999932,10,0,0,2024-10-07,1,0,1,2
2024-10-07 10:30:00,1728297000,146.41,146.85,146.24,146.65,36817.109,146.41,147.38,0.0016392322928762137,-0.0022452034290378897,147.168,147.952,0.005300713070217205,0.005039900997531911,148.42,146.41,29.963459196102235,0.03228986952746027,0.500753606364774,148.86899999999997,151.34462347276116,146.3933765272388,147.6905099188385,147.6506511222309,-0.014912339625176352,0,-0.42199999999999704,60900.2693,0,0.6099999999999852,1.020000000000002,0.6099999999999852,0.2400000000000091,0.2400000000000091,0.19999999999998863,0.1699999999999875,10,30,0,2024-10-07,0,0,0,1
2024-10-07 11:00:00,1728298800,146.66,146.97,145.65,146.54,71096.72800000002,146.65,146.41,-0.0007500852369588529,-0.005699552178043188,146.792,147.70499999999998,0.005384802188112487,0.004977288434460465,147.38,146.41,25.540025412960574,-0.07173841231582401,0.38625520262865437,148.7185,151.37888600284813,146.05811399715188,147.4813262972315,147.57899621111926,-0.016576068720220105,0,-0.3760000000000048,64685.087900000006,0,1.3199999999999932,1.0714285714285734,1.3199999999999932,-0.12000000000000455,0.12000000000000455,0.3100000000000023,0.8899999999999864,11,0,0,2024-10-07,0,0,0,1
2024-10-07 11:30:00,1728300600,146.54,147.44,146.37,147.43,50785.187,146.54,146.65,0.00607342705063485,0.006966737244723742,146.882,147.498,0.004715277703467271,0.005348919878326905,147.43,146.41,36.70886075949371,-0.08142736917523052,0.29271868826787745,148.568,151.15796118644838,145.97803881355165,147.4719942431894,147.56938355233737,-0.013846153846153841,0,0.09000000000000341,65879.88680000001,0,1.0699999999999932,1.0842857142857167,1.0699999999999932,0.8900000000000148,0.8900000000000148,0.009999999999990905,0.1699999999999875,11,30,0,2024-10-07,0,0,0,1
2024-10-07 12:00:00,1728302400,147.44,147.44,146.63,147.27,41465.383,147.43,146.54,-0.0010852608017364318,0.004227753153767555,146.86,147.38600000000002,0.004597080692232469,0.004910677627065264,147.43,146.41,36.89567430025446,-0.1008540177782038,0.2140041470586612,148.4195,150.9456035108067,145.8933964891933,147.43526801715495,147.55006848444464,-0.00754767841498738,0,-0.02199999999999136,56422.251000000004,0,0.8100000000000023,1.077857142857145,0.8100000000000023,-0.1699999999999875,0.1699999999999875,0.0,0.6400000000000148,12,0,0,2024-10-07,0,0,0,1
2024-10-07 12:30:00,1728304200,147.26,147.3,146.5,146.56,35237.22400000001,147.27,147.43,-0.004821076933523516,0.00013648150675593662,146.89000000000001,147.23999999999998,0.004010413733781867,0.005055706845828822,147.43,146.54,35.75832305795316,-0.17156316961495577,0.1368906837239378,148.273,150.8763670505602,145.6696329494398,147.27612837767222,147.48619309835146,-0.009863531955141225,0,0.030000000000001137,51342.6949,0,0.8000000000000114,1.0900000000000034,0.8000000000000114,-0.6999999999999886,0.6999999999999886,0.040000000000020464,0.060000000000002274,12,30,0,2024-10-07,0,0,0,1
2024-10-07 13:00:00,1728306000,146.56,147.37,146.38,147.27,32736.255,146.56,147.27,0.004844432314410563,-0.0010852608017364318,147.01399999999998,147.09099999999998,0.004519576148039454,0.0050355522055324725,147.43,146.54,39.976958525345765,-0.16836876527491995,0.07583879392416626,148.1325,150.6262469166204,145.63875308337958,147.27501412718635,147.47224515652235,-0.010016133369185165,0,0.1239999999999668,49866.31850000001,0,0.9900000000000091,1.1128571428571459,0.9900000000000091,0.710000000000008,0.710000000000008,0.09999999999999432,0.18000000000000682,13,0,0,2024-10-07,0,0,0,1
2024-10-07 13:30:00,1728307800,147.28,147.96,146.79,147.88,82476.71100000001,147.27,146.56,0.004142052013308861,0.004142052013308861,147.282,147.037,0.004614505043557545,0.0052577971955567555,147.88,146.56,40.79545454545453,-0.1152863258030834,0.03761376997871633,148.0295,150.37464930507673,145.6843506949233,147.385011558607,147.49855192061767,-0.0036383236760544335,1,0.2680000000000291,54985.909999999996,0,1.170000000000016,1.1457142857142892,1.170000000000016,0.5999999999999943,0.5999999999999943,0.0800000000000125,0.4900000000000091,13,30,0,2024-10-07,0,0,0,1
2024-10-07 14:00:00,1728309600,147.88,151.41,147.76,150.37,250725.41400000005,147.88,147.27,0.016837976737895666,0.025996179039301293,147.86999999999998,147.376,0.008203914101845945,0.0065525994243989865,150.37,146.56,59.724950884086525,0.12624876296607113,0.05534076857618729,148.02849999999998,150.36942446874409,145.68757553125587,147.92773672976935,147.68380663541652,0.02306436249829913,1,0.5879999999999654,71606.65720000002,1,3.6500000000000057,1.201428571428575,3.6500000000000057,2.490000000000009,2.490000000000009,1.039999999999992,0.12000000000000455,14,0,0,2024-10-07,0,0,0,1
2024-10-07 14:30:00,1728311400,150.36,152.4,150.36,150.49,286303.67299999995,150.37,147.88,0.0007980315222451129,0.021864602430909263,148.51399999999998,147.68699999999998,0.00795238756850096,0.006567134123450096,150.49,146.56,62.437059415911335,0.32361957310754974,0.10899652948245978,148.0765,150.58073031561153,145.5722696843885,148.3936027789022,147.86485136861546,0.02110191342108836,1,0.6440000000000055,94894.61850000001,1,2.039999999999992,1.296428571428574,2.039999999999992,0.12999999999999545,0.12999999999999545,1.9099999999999966,0.0,14,30,0,2024-10-07,0,-1,-1,0
2024-10-07 15:00:00,1728313200,150.49,150.52,148.54,149.4,170000.251,150.49,150.37,-0.007243006179812661,0.010278604273735503,149.08200000000002,147.98600000000002,0.008690910109118865,0.00666696246472532,150.49,147.27,53.11284046692613,0.3876152839237079,0.1647202803707094,148.07999999999998,150.59179114115517,145.5682088588448,148.57658409182906,147.96389321580156,0.020422102315415636,1,0.5680000000000405,105764.3935,1,1.9800000000000182,1.3535714285714318,1.9800000000000182,-1.0900000000000034,1.0900000000000034,0.030000000000001137,0.8600000000000136,15,0,0,2024-10-07,0,0,0,1
2024-10-07 15:30:00,1728315000,149.4,150.0,148.3,148.71,74409.88599999998,149.4,150.49,-0.004618473895582342,-0.011039436057724283,149.37000000000003,148.192,0.009426487109436079,0.006994751812569086,150.49,147.88,51.36406396989661,0.3782943703588728,0.2074350983683421,148.07199999999997,150.57419777079153,145.56980222920842,148.60084152967832,148.01202913736276,0.014047050801227368,1,0.2880000000000109,109523.67120000001,0,1.6999999999999886,1.412857142857145,1.6999999999999886,-0.6899999999999977,0.6899999999999977,0.5999999999999943,0.4099999999999966,15,30,0,2024-10-07,0,0,0,1
2024-10-07 16:00:00,1728316800,148.7,149.19,147.75,148.3,93592.74899999998,148.71,149.4,-0.0027570439109676492,-0.014552461957605178,149.454,148.368,0.00953580100777979,0.007091981308357198,150.49,148.3,56.87500000000008,0.33397406063878066,0.23274289082242983,148.0365,150.5025496857475,145.57045031425247,148.5461430697368,148.0306079026942,0.012010372594513541,1,0.08399999999997476,111773.2733,0,1.4399999999999977,1.3992857142857145,1.4399999999999977,-0.39999999999997726,0.39999999999997726,0.4900000000000091,0.5500000000000114,16,0,0,2024-10-07,0,0,0,1
2024-10-07 16:30:00,1728318600,148.31,149.43,148.06,149.15,52588.795,148.3,148.71,0.005731625084288483,-0.0016733601070950677,149.21,148.54000000000002,0.005044679278498115,0.007066754207928948,150.49,148.3,58.805970149253746,0.363250466862155,0.25884440603037484,148.019,150.44597906220162,145.5920209377984,148.65593523887554,148.10282674768166,0.01166655361866642,1,-0.24399999999999977,111953.6341,0,1.3700000000000045,1.4457142857142864,1.3700000000000045,0.8400000000000034,0.8400000000000034,0.28000000000000114,0.25,16,30,0,2024-10-07,0,0,0,1
2024-10-07 17:00:00,1728320400,149.16,149.34,148.32,148.84,46236.969999999994,149.15,148.3,-0.002078444518940681,0.0008741846546971299,148.88,148.697,0.0048609782253417,0.0071090268080471015,149.4,148.3,62.93929712460062,0.35731887097605863,0.27853929901951163,148.04149999999998,150.4911983702503,145.59180162974968,148.68940155907998,148.15038631234736,0.010660691247368792,1,-0.3300000000000125,112430.79279999998,0,1.0200000000000102,1.4264285714285734,1.0200000000000102,-0.3199999999999932,0.3199999999999932,0.18000000000000682,0.5200000000000102,17,0,0,2024-10-07,0,0,0,1
2024-10-07 17:30:00,1728322200,148.84,149.28,148.44,149.09,29640.288000000004,148.84,149.15,0.0016796560064498145,0.00532703978422111,148.818,148.95,0.0041258267338492235,0.006799578301480982,149.15,148.3,62.97872340425526,0.3685426192593013,0.2965399630674696,148.095,150.58905609187468,145.60094390812532,148.76223763924725,148.21100655026046,0.0172625545851528,0,-0.0619999999999834,111871.09919999998,0,0.8400000000000034,1.4428571428571462,0.8400000000000034,0.25,0.25,0.18999999999999773,0.4000000000000057,17,30,0,2024-10-07,0,0,0,1
2024-10-07 18:00:00,1728324000,149.1,149.1,147.3,148.21,90820.263,149.09,148.84,-0.005902475015091557,-0.006302380154207143,148.71800000000002,149.044,0.004478276492098137,0.007096109094732679,149.15,148.21,58.210422812192796,0.3029368081506618,0.29781933208410805,148.0675,150.54274055182873,145.59225944817126,148.66183079574773,148.210941611534,0.0063828342500169555,0,-0.09999999999999432,117679.5,0,1.799999999999983,1.4771428571428598,1.799999999999983,-0.8899999999999864,0.8899999999999864,0.0,0.9099999999999966,18,0,0,2024-10-07,0,0,0,1
2024-10-07 18:30:00,1728325800,148.22,148.22,145.49,145.71,140341.057,148.21,149.09,-0.016867957627690444,-0.02102929320075242,148.2,148.827,0.008639241235657517,0.00884504249812355,149.15,145.71,42.699490662139226,0.048653773143598755,0.2479862202960062,147.932,150.61405420094124,145.24994579905874,148.12513428742994,148.04959053982213,-0.014674060048687987,0,-0.5180000000000291,123465.9346,0,2.7299999999999898,1.595714285714288,2.7299999999999898,-2.509999999999991,2.509999999999991,0.0,0.21999999999999886,18,30,0,2024-10-07,1,0,1,2
